domain	admin_area_id	admin_area
white.fetchyournews.com	23298	Georgia
nganews.com	23298	Georgia
upsonbeacon.com	23298	Georgia
douglasnow.com	23298	Georgia
the-grip.net	23298	Georgia
thegeorgiasun.com	23298	Georgia
whatnowatlanta.com	23298	Georgia
taosnews.com	5995	New Mexico
theberrienpress.com	23298	Georgia
11alive.com	23298	Georgia
wrbl.com	23298	Georgia
wtoc.com	23298	Georgia
braseltonnewstoday.com	23298	Georgia
fox28media.com	23298	Georgia
northfulton.com/johnscreek	23298	Georgia
lasvegasoptic.com	5995	New Mexico
rockdalenewtoncitizen.com	23298	Georgia
globalatlanta.com	23298	Georgia
henrycountytimes.com	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/milton	23298	Georgia
1049therebel.com	23298	Georgia
themillennews.com	23298	Georgia
thetelfairenterprise.com	23298	Georgia
theblacksheartimes.com	23298	Georgia
charltoncountyherald.com	23298	Georgia
currentargus.com	5995	New Mexico
jacksonprogress-argus.com	23298	Georgia
patch.com/georgia/monroe-ga	23298	Georgia
atlantahomesmag.com	23298	Georgia
grantcountybeat.com	5995	New Mexico
kob.com	5995	New Mexico
henryherald.com	23298	Georgia
ocgnews.com	23298	Georgia
patch.com/georgia/buford	23298	Georgia
ksje.com	5995	New Mexico
augustachronicle.com	23298	Georgia
wbhfradio.org/news	23298	Georgia
kool1045fm.com	5995	New Mexico
coastalcourier.com	23298	Georgia
atlantaprogressivenews.com	23298	Georgia
thetruecitizen.com	23298	Georgia
sky21.com	23298	Georgia
reporternewspapers.net/category/brookhaven	23298	Georgia
timesenterprise.com	23298	Georgia
augustaceo.com	23298	Georgia
wkng.com	23298	Georgia
ladailypost.com	5995	New Mexico
dawnofthedawg.com	23298	Georgia
bizjournals.com/sanjose	5995	New Mexico
unionrecorder.com	23298	Georgia
albanyherald.com	23298	Georgia
santafenewmexican.com	5995	New Mexico
mdjonline.com/neighbor_newspapers/hyperlocal/clarkston	23298	Georgia
claxtonenterprise.com	23298	Georgia
wsbtv.com	23298	Georgia
patch.com/georgia/cascade	23298	Georgia
macon.com	23298	Georgia
scsun-news.com	5995	New Mexico
q1023.fm	23298	Georgia
patch.com/georgia/buckhead	23298	Georgia
patch.com/georgia/douglasville	23298	Georgia
chattooga1180.com	23298	Georgia
daily-times.com	5995	New Mexico
wfxg.com	23298	Georgia
sky963.com	23298	Georgia
thecitymenus.com	23298	Georgia
southgatv.com	23298	Georgia
hamptoncountyguardian.com	23298	Georgia
gmcr.org	5995	New Mexico
covnews.com	23298	Georgia
jcnews.com	23298	Georgia
silvercityradio.com	5995	New Mexico
timescourier.com	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/johns_creek	23298	Georgia
yellowjackedup.com	23298	Georgia
sylvaniatelephone.com	23298	Georgia
eastcobbnews.com	23298	Georgia
northfulton.com	23298	Georgia
patch.com/georgia/dunwoody	23298	Georgia
bizjournals.com/atlanta	23298	Georgia
hot103.fm	5995	New Mexico
mdjonline.com/neighbor_newspapers/hyperlocal/stockbridge	23298	Georgia
gilmer.fetchyournews.com	23298	Georgia
atlanta.eater.com	23298	Georgia
gainesvilletimes.com	23298	Georgia
patch.com/georgia/norcross	23298	Georgia
downtownvillarica.com	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/chamblee	23298	Georgia
patch.com/georgia/duluth	23298	Georgia
millercountyliberal.com	23298	Georgia
pickens.fetchyournews.com	23298	Georgia
cobbcountycourier.com	23298	Georgia
southeastgeorgiatoday.com	23298	Georgia
kupr.org	5995	New Mexico
daily-tribune.com	23298	Georgia
mainstreetnews.com/madison	23298	Georgia
nowhabersham.com	23298	Georgia
litefm967.com	23298	Georgia
rdrnews.com	5995	New Mexico
peachtreehoops.com	23298	Georgia
news-daily.com	23298	Georgia
lumpkin.fetchyournews.com	23298	Georgia
times-herald.com	23298	Georgia
coosavalleynews.com	23298	Georgia
patch.com/georgia/lilburn	23298	Georgia
mymcr.net	23298	Georgia
savannahnow.com	23298	Georgia
onlineathens.com	23298	Georgia
thedariennews.net	23298	Georgia
dawgsports.com	23298	Georgia
patch.com/georgia/northeastcobb	23298	Georgia
mdjonline.com	23298	Georgia
chatsworthtimes.com	23298	Georgia
americusradio.com	23298	Georgia
dosavannah.com	23298	Georgia
patch.com/georgia/peachtreecorners	23298	Georgia
b92country.com	23298	Georgia
waok.radio.com	23298	Georgia
whitecountynews.net	23298	Georgia
kunm.org	5995	New Mexico
hobbsnews.com	5995	New Mexico
columbustimes.com	23298	Georgia
flagpole.com	23298	Georgia
sfreporter.com	5995	New Mexico
northwestgeorgianews.com/calhoun_times	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/dallas	23298	Georgia
thegavoice.com	23298	Georgia
decaturish.com	23298	Georgia
gpb.org	23298	Georgia
patch.com/georgia/barrow	23298	Georgia
abqjournal.com/rio-rancho-observer	5995	New Mexico
northwestgeorgianews.com/polk_standard_journal	23298	Georgia
atlantaleader.com	23298	Georgia
thequitmanfreepress.com	23298	Georgia
griffindailynews.com	23298	Georgia
bizjournals.com/albuquerque	5995	New Mexico
emanuelcountylive.com	23298	Georgia
reporternewspapers.net/category/sandy-springs	23298	Georgia
hhjonline.com	23298	Georgia
northfulton.com/alpharetta_roswell	23298	Georgia
allongeorgia.com	23298	Georgia
newstalk1330.com	23298	Georgia
thefalconswire.usatoday.com	23298	Georgia
riograndesun.com	5995	New Mexico
statesboroherald.com	23298	Georgia
pikecountygeorgia.com	23298	Georgia
thechampionnewspaper.com	23298	Georgia
gwinnettdailypost.com	23298	Georgia
pickensprogress.com	23298	Georgia
courierheraldtoday.com	23298	Georgia
krqe.com	5995	New Mexico
mdjonline.com/neighbor_newspapers/hyperlocal/college_park	23298	Georgia
soaringdownsouth.com	23298	Georgia
wlaq1410.com	23298	Georgia
huerfanoworldjournal.com/category/colfax	5995	New Mexico
wqch.net	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/hampton	23298	Georgia
patch.com/georgia/johnscreek	23298	Georgia
gallupindependent.com	5995	New Mexico
wgxa.tv	23298	Georgia
communityimpact.com/atlanta	23298	Georgia
wclk.com	23298	Georgia
artesianews.com	5995	New Mexico
jdledger.com	23298	Georgia
themonticellonews.com	23298	Georgia
savannahceo.com	23298	Georgia
demingradio.com	5995	New Mexico
patch.com/georgia/suwanee	23298	Georgia
northfulton.com/forsyth	23298	Georgia
atlantadailyworld.com	23298	Georgia
cairomessenger.com	23298	Georgia
kodiakdailymirror.com	19279	Alaska
sitkasentinel.com	19279	Alaska
kstk.org	19279	Alaska
wvnews.com/morgantownnews	2876	West Virginia
wvgazettemail.com	2876	West Virginia
wvgazettemail.com/putnamreview	2876	West Virginia
homernews.com	19279	Alaska
wqbe.com	2876	West Virginia
thetrussvillenews.com	19743	Alabama
pcherald.com	19743	Alabama
cullmantoday.com	19743	Alabama
southalabamian.com	19743	Alabama
trbnews.net/main	19743	Alabama
280living.com	19743	Alabama
therandolphleader.com	19743	Alabama
carrollspaper.com	25316	Iowa
vintontoday.com	25316	Iowa
desmoinesregister.com/communities/altoona	25316	Iowa
siouxcityjournal.com	25316	Iowa
keotaeagle.com	25316	Iowa
weareiowa.com	25316	Iowa
iowapublicradio.org	25316	Iowa
jcsentinel.com	19743	Alabama
mynbc15.com	19743	Alabama
lowndessignal.com	19743	Alabama
tuscaloosanews.com	19743	Alabama
claytimesjournal.com	19743	Alabama
nwestiowa.com	25316	Iowa
calmarcourier.com	25316	Iowa
enterprisepub.com	25316	Iowa
globegazette.com/community/brittnewstribune	25316	Iowa
valleynewstoday.com/essex_independent	25316	Iowa
dailyiowegian.com	25316	Iowa
wdbqam.com	25316	Iowa
desmoinesregister.com	25316	Iowa
973therock.com	25316	Iowa
ottumwaradio.com/97-7-tom-fm	25316	Iowa
kimt.com	25316	Iowa
kilrradio.com	25316	Iowa
journal-eureka.com	25316	Iowa
superhits106.com	25316	Iowa
q923fm.com	25316	Iowa
	25316	Iowa
kwqc.com	25316	Iowa
desmoinesregister.com/communities/ankeny	25316	Iowa
nashuareporter.com	25316	Iowa
kmaland.com	25316	Iowa
yourfortdodge.com	25316	Iowa
koel.com	25316	Iowa
lmgraphic.com	25316	Iowa
bdemo.com	25316	Iowa
communitynewspapergroup.com/oelwein_daily_register	25316	Iowa
allamakeejournal.com	25316	Iowa
kcrr.com	25316	Iowa
dickinsoncountynews.com	25316	Iowa
belmondnews.com	25316	Iowa
globegazette.com/community/forestcitysummit	25316	Iowa
oskynews.org	25316	Iowa
charitonleader.com	25316	Iowa
albianews.com	25316	Iowa
qctimes.com/community/bettendorf	25316	Iowa
theperrynews.com	25316	Iowa
nevadaiowajournal.com	25316	Iowa
jesupcitizenherald.com	25316	Iowa
nhtrib.com	25316	Iowa
westerniowatoday.com	25316	Iowa
dunlapiowa.com	25316	Iowa
tiptonconservative.com	25316	Iowa
monticelloexpress.com	25316	Iowa
clintonherald.com	25316	Iowa
belltimescourier.com	25316	Iowa
humboldtnews.com	25316	Iowa
kicdam.com	25316	Iowa
journalexpress.net	25316	Iowa
westlibertyindex.com	25316	Iowa
press-citizen.com/eastern-iowa	25316	Iowa
931thebuzz.com	25316	Iowa
tricountytimes.com	25316	Iowa
lyoncountyreporter.com	25316	Iowa
iowastatedaily.com	25316	Iowa
mississippivalleypublishing.com/daily_gate	25316	Iowa
patch.com/iowa/johnston-ia	25316	Iowa
kgrsfm.com	25316	Iowa
bayardnewsgazette.com	25316	Iowa
cbs2iowa.com	25316	Iowa
loganwoodbine.com	25316	Iowa
oskaloosa.com	25316	Iowa
rcreader.com	25316	Iowa
valleynewstoday.com	25316	Iowa
lemarssentinel.com	25316	Iowa
northlibertyleader.com	25316	Iowa
lemarssentinel.com/remsen	25316	Iowa
esthervilledailynews.com	25316	Iowa
thenews-ia.com	25316	Iowa
northiowatoday.com	25316	Iowa
guttenbergpress.com	25316	Iowa
delawarecountyleader.com	25316	Iowa
claytoncountyregister.com	25316	Iowa
akronhometowner.com	25316	Iowa
messengernews.net	25316	Iowa
oskaloosa.com/pella	25316	Iowa
theleaderonline.net	25316	Iowa
kdsm17.com	25316	Iowa
westsideobserveronline.com	25316	Iowa
buffalocentertribune.com	25316	Iowa
desmoinesregister.com/communities/grinnell	25316	Iowa
thenews-ia.com/wellman	25316	Iowa
nwestiowa.com/independent	25316	Iowa
emmetsburgnews.com	25316	Iowa
desmoinesregister.com/communities/indianola	25316	Iowa
kqradio.com	25316	Iowa
qconline.com	25316	Iowa
traerstarclipper.com	25316	Iowa
stormlakeradio.com	25316	Iowa
journalreporterleon.com	25316	Iowa
kiow.com	25316	Iowa
spencerdailyreporter.com	25316	Iowa
prestontimesonline.com	25316	Iowa
charlescitypress.com/charlescitypress	25316	Iowa
southeastiowaunion.com	25316	Iowa
redoakexpress.com	25316	Iowa
kciiradio.com	25316	Iowa
kchanews.com	25316	Iowa
widerightnattylite.com	25316	Iowa
manchesterpress.com	25316	Iowa
ottumwacourier.com	25316	Iowa
movillerecord.com	25316	Iowa
postvilleherald.com	25316	Iowa
thehawkeye.com	25316	Iowa
reinbeckcourier.com	25316	Iowa
patch.com/iowa/ankeny	25316	Iowa
patch.com/iowa/des-moines	25316	Iowa
dysartreporter.com	25316	Iowa
krosradio.com	25316	Iowa
parkersburgeclipse.com	25316	Iowa
thegazette.com	25316	Iowa
aureliastar.com	25316	Iowa
ogdenreporter.com	25316	Iowa
beeherald.com	25316	Iowa
storycityherald.com	25316	Iowa
holsteinadvance.com	25316	Iowa
clarionnewsonline.com	25316	Iowa
statelinepubs.com/armstrong-journal	25316	Iowa
timescitizen.com/ackley_world_journal	25316	Iowa
theperrychief.com	25316	Iowa
wcfcourier.com	25316	Iowa
northernsunprint.com	25316	Iowa
krui.fm	25316	Iowa
voiceofmuscatine.com	25316	Iowa
opinion-tribune.com	25316	Iowa
patch.com/iowa/cedarfalls	25316	Iowa
raccoonvalleyradio.com	25316	Iowa
kuooradio.com	25316	Iowa
lyoncountydailynews.com	25316	Iowa
kjan.com	25316	Iowa
adelnews.com	25316	Iowa
telegraphherald.com	25316	Iowa
kiwaradio.com	25316	Iowa
ncppub.com/pages/?cat=23	25316	Iowa
communitynewspapergroup.com/vinton_newspapers	25316	Iowa
pellachronicle.com	25316	Iowa
hometownpressia.com	25316	Iowa
mpnews.net	25316	Iowa
timescitizen.com	25316	Iowa
patch.com/iowa/waukee	25316	Iowa
corydontimes.com	25316	Iowa
tamatoledonews.com	25316	Iowa
1380kcim.com	25316	Iowa
whotv.com	25316	Iowa
radioiowa.com	25316	Iowa
claytoncountyregister.com/articles/guttenberg-press	25316	Iowa
swiowanewssource.com/atlantic	25316	Iowa
dmcityview.com	25316	Iowa
enterprisepub.com/movalley	25316	Iowa
accesswdun.com/news	23298	Georgia
wltz.com	23298	Georgia
41nbc.com	23298	Georgia
tribune-georgian.com	23298	Georgia
union.fetchyournews.com	23298	Georgia
franklincountycitizen.com	23298	Georgia
fox5atlanta.com	23298	Georgia
thenewsobserver.com	23298	Georgia
mainstreetnews.com/barrow	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/roswell	23298	Georgia
waco100fm.com	23298	Georgia
perry.13wmaz.com	23298	Georgia
tallapoosa-journal.com	23298	Georgia
thehartwellsun.com	23298	Georgia
bryancountynews.com	23298	Georgia
muscatinejournal.com	25316	Iowa
algona.com	25316	Iowa
1230kfjb.com	25316	Iowa
staej.com	25316	Iowa
stormlake.com	25316	Iowa
iowafarmbureau.com/News/Spokesman	25316	Iowa
midiaenterprise.com	25316	Iowa
idacountycourier.com	25316	Iowa
newtondailynews.com/monroe-legacy	25316	Iowa
dyersvillecommercial.com	25316	Iowa
klmj.com	25316	Iowa
outlooknewspaper.com	25316	Iowa
mainstreetnews.com/commerce	23298	Georgia
wgauradio.com	23298	Georgia
talkingchop.com	23298	Georgia
mdjonline.com/neighbor_newspapers/hyperlocal/mcdonough	23298	Georgia
metteradvertiser.com	23298	Georgia
avantyouth.com	23298	Georgia
dbrnews.com	25316	Iowa
harlanonline.com	25316	Iowa
westbranchtimes.com	25316	Iowa
kwit.org	25316	Iowa
nonpareilonline.com	25316	Iowa
patch.com/iowa/westdesmoines	25316	Iowa
northiowatimes.com	25316	Iowa
radiokmzn.com	25316	Iowa
northscottpress.com	25316	Iowa
siouxlandproud.com	25316	Iowa
hamptonchronicle.com	25316	Iowa
siouxcountyradio.com	25316	Iowa
maqnews.com	25316	Iowa
ksibradio.com	25316	Iowa
kdat.com	25316	Iowa
communitynewspapergroup.com/waverly_newspapers	25316	Iowa
midvalejournal.com	31331	Utah
sanpetemessenger.com	31331	Utah
890kdxu.com	31331	Utah
kcpw.org	31331	Utah
murrayjournal.com	31331	Utah
cachevalleydaily.com	31331	Utah
morgannews.com	31331	Utah
etvnews.com	31331	Utah
kuer.org	31331	Utah
sltrib.com	31331	Utah
ironcountytoday.com	31331	Utah
patch.com/massachusetts/milford-ma	29512	Massachusetts
patch.com/massachusetts/marblehead	29512	Massachusetts
reverejournal.com	29512	Massachusetts
pittsfieldgazette.com	29512	Massachusetts
northattleborough.wickedlocal.com	29512	Massachusetts
patch.com/massachusetts/arlington	29512	Massachusetts
boston25news.com	29512	Massachusetts
patch.com/massachusetts/wilmington	29512	Massachusetts
wcvb.com	29512	Massachusetts
wellesley.wickedlocal.com	29512	Massachusetts
bosoxinjection.com	29512	Massachusetts
melrose.wickedlocal.com	29512	Massachusetts
patch.com/massachusetts/northborough	29512	Massachusetts
kvnutalk.com	31331	Utah
rivertonjournal.com	31331	Utah
suindependent.com	31331	Utah
kribam.com	25316	Iowa
bedfordtimes-press.com/category/lenox-news	25316	Iowa
statelinepubs.com/bancroft-register	25316	Iowa
mississippivalleypublishing.com/daily_democrat	25316	Iowa
ottumwaradio.com	25316	Iowa
globegazette.com/community/mcpress	25316	Iowa
swiowanewssource.com	25316	Iowa
enterprisepub.com/mapleton	25316	Iowa
mtayrnews.com	25316	Iowa
nwestiowa.com/scnews	25316	Iowa
dmjuice.com	25316	Iowa
cottonwoodheightsjournal.com	31331	Utah
theutahreview.com	31331	Utah
etvnews.com/tag/sun-advocate	31331	Utah
hjnews.com	31331	Utah
vanquishthefoe.com	31331	Utah
benewsjournal.com	31331	Utah
kslsports.com	31331	Utah
castlecountryradio.com	31331	Utah
heraldextra.com	31331	Utah
kmyu.tv	31331	Utah
draperjournal.com	31331	Utah
stgeorgeutah.com	31331	Utah
abc4.com	31331	Utah
saltlakemagazine.com	31331	Utah
upr.org	31331	Utah
tooeleonline.com	31331	Utah
ksltv.com	31331	Utah
holladayjournal.com	31331	Utah
heraldextra.com/sanpete-county	31331	Utah
davisclipper.com	31331	Utah
westjordanjournal.com	31331	Utah
kslnewsradio.com	31331	Utah
moabsunnews.com	31331	Utah
sandyjournal.com	31331	Utah
kjzz.com	31331	Utah
slenterprise.com	31331	Utah
standard.net	31331	Utah
taylorsvillecityjournal.com	31331	Utah
utahpolicy.com	31331	Utah
sunews.net	31331	Utah
upr.org/post	31331	Utah
moabtimes.com	31331	Utah
kpcw.org	31331	Utah
parkrecord.com	31331	Utah
southvalleyjournal.com	31331	Utah
leecountyledger.com	23298	Georgia
reporternewspapers.net/category/buckhead	23298	Georgia
thewiregrassfarmer.com	23298	Georgia
wfxl.com	23298	Georgia
theclinchcountynews.com	23298	Georgia
townscountyherald.net	23298	Georgia
patch.com/georgia/hollysprings	23298	Georgia
wbhfradio.org	23298	Georgia
theclassicrockstation.com	5995	New Mexico
wsbradio.com	23298	Georgia
ksub590.com	31331	Utah
parkcitymag.com	31331	Utah
patch.com/utah/salt-lake-city	31331	Utah
soutahnow.com	31331	Utah
deseret.com	31331	Utah
gephardtdaily.com	31331	Utah
parkrecord.com/news/summit-county	31331	Utah
giant.fm	24391	Indiana
inkfreenews.com	24391	Indiana
kicks96.com	24391	Indiana
tribstar.com	24391	Indiana
44news.wevv.com	24391	Indiana
thepaperofwabash.com	24391	Indiana
fightingirishwire.usatoday.com	24391	Indiana
chronicle-tribune.com	24391	Indiana
lagrangepublishing.hosting-bnin.net/openpublish	24391	Indiana
kpcnews.com	24391	Indiana
radio.com/wtic	28468	Connecticut
newportthisweek.com	35308	Rhode Island
patch.com/connecticut/waterford	28468	Connecticut
patch.com/connecticut/orange	28468	Connecticut
patch.com/connecticut/westhaven	28468	Connecticut
sheltonherald.com	28468	Connecticut
patch.com/rhode-island/woonsocket	35308	Rhode Island
patch.com/connecticut/easthaven	28468	Connecticut
theuconnblog.com	28468	Connecticut
patch.com/connecticut/easthampton-ct	28468	Connecticut
patch.com/connecticut/shelton	28468	Connecticut
eastbayri.com/barrington	35308	Rhode Island
wshu.org	28468	Connecticut
patch.com/connecticut/newlondon	28468	Connecticut
patch.com/rhode-island/providence	35308	Rhode Island
primepublishers.com/voicesnews	28468	Connecticut
patch.com/connecticut/wethersfield	28468	Connecticut
patch.com/connecticut/norwalk	28468	Connecticut
patch.com/connecticut/ellington-somers	28468	Connecticut
patch.com/connecticut/milford	28468	Connecticut
advisor-newspaper.com	28468	Connecticut
scdailypress.com/site	5995	New Mexico
